name,url,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Bénéficier d’une garantie d’achèvement des travaux et opter pour un tiers de confiance -  Consigner pour garantir l’achèvement des travaux de lotissements sociaux,/aides/b13e-beneficier-dune-garantie-dachevement-des-trav/,True,,False,url not starting with http,[],False
Constituer un fonds de revitalisation économique grâce à la consignation - Consignation,/aides/7619-constituer-un-fonds-de-revitalisation-economi/,True,,False,url not starting with http,[],False
Faire face aux risques technologiques grâce à la consignation - Consignation,/aides/5c1f-faire-face-aux-risques-technologiques-grace-a/,True,,False,url not starting with http,[],False
Constituer une garantie financière pour le transfert de déchets - Consignation,/aides/e5e7-constituer-une-garantie-financiere-pour-le-tr/,True,,False,url not starting with http,[],False
Constituer une garantie financière pour l'exploitation d'éoliennes - Consignation,/aides/f439-constituer-une-garantie-financiere-pour-lexpl/,True,,False,url not starting with http,[],False
Garantir les projets d'aménagement et les intérêts des collectivités -  Une offre de garantie et consignations pour les 148 Territoires d'industrie,/aides/5318-garantir-les-projets-damenagement-et-les-inte/,True,,False,url not starting with http,[],False
Financer une dépense exceptionnelle par un découvert bancaire sur compte courant - Couvrir un découvert bancaire,/aides/5c5c-financer-une-depense-exceptionnelle-par-un-de/,True,,False,url not starting with http,[],False
Reporter les échéances de vos avances en compte courant d'associé - Report des échéances des avances en compte courant d'associé,/aides/fd93-reporter-les-echeances-de-vos-avances-en-comp/,True,,False,url not starting with http,[],False
Sécuriser des fonds de tiers grâce à une offre de tenue de compte sécurisée - Tenue de compte,/aides/2008-securiser-des-fonds-de-tiers-grace-a-une-offr/,True,,False,url not starting with http,[],False
Bénéficier de notre offre de convention de partenariat bancaire - Convention de partenariat bancaire,/aides/2e10-beneficier-de-notre-offre-de-convention-de-pa/,True,,False,url not starting with http,[],False
Trouver des solutions de paiement et d'encaissement adaptées à votre activité - Ouvrir et gérer ses comptes,/aides/a598-trouver-des-solutions-de-paiement-et-dencaiss/,True,,False,url not starting with http,[],False
Bénéficier d’une offre de financement en fonds propres - Apport de capitaux en fonds propres,/aides/0f2d-beneficier-dune-offre-de-financement-en-fonds/,True,,False,url not starting with http,[],False
Bénéficier d’un accompagnement ou d’un investissement pour développer un service territorial innovant - Financer un service innovant,/aides/f27c-beneficier-dun-accompagnement-ou-dun-investis/,True,,False,url not starting with http,[],False
Bénéficier de l’expertise d’un conseiller développement économique territorial implanté localement,/aides/0e2c-beneficier-de-lexpertise-dun-conseiller-devel/,False,url not starting with http,False,url not starting with http,[],False
Connaître les aides et les solutions pour la relance économique et commerciale de votre ville,/aides/a836-connaitre-les-aides-et-les-solutions-pour-la-/,False,url not starting with http,False,url not starting with http,[],False
Réaliser une étude-action sur le tissu commercial de votre territoire,/aides/3c81-realiser-une-etude-action-sur-le-tissu-commer/,False,url not starting with http,False,url not starting with http,[],False
Consulter les chefs d’entreprise de votre territoire sur vos projets,/aides/2a08-consulter-les-chefs-dentreprise-de-votre-terr/,False,url not starting with http,False,url not starting with http,[],False
Animer les entreprises de votre territoire,/aides/cc1b-animer-les-entreprises-de-votre-territoire/,False,url not starting with http,False,url not starting with http,[],False
Aider les entreprises de votre territoire à se développer,/aides/ec14-aider-les-entreprises-de-votre-territoire-a-s/,False,url not starting with http,False,url not starting with http,[],False
"Intégrer le numérique dans le quotidien des artisans, commerçants et indépendants",/aides/4f8d-integrer-le-numerique-dans-le-quotidien-des-a/,False,url not starting with http,False,url not starting with http,[],False
"Accélérer la transition écologique des artisans, commerçants et indépendants",/aides/6f3a-accelerer-la-transition-ecologique-des-artisa/,False,url not starting with http,False,url not starting with http,[],False
Favoriser l’implantation d’entrepreneurs sur votre territoire,/aides/a438-favoriser-limplantation-dentrepreneurs-sur-vo/,True,,False,url not starting with http,[],False
Proposer à des porteurs de projets des locaux vacants dans les gares,/aides/4255-proposer-a-des-porteurs-de-projets-des-locaux/,False,url not starting with http,True,,[],False
Développer la e-santé pour une meilleure gestion territoriale des soins - E-santé,/aides/ae23-developper-la-e-sante-pour-une-meilleure-gest/,True,,False,url not starting with http,[],False
Bénéficier de retours d'expériences innovantes au Forum des solutions,/aides/a939-beneficier-de-retours-dexperiences-innovantes/,True,,False,url not starting with http,"['https://agence-cohesion-territoires.gouv.fr/sites/default/files/2021-08/ACV_ForumDesSolutions_2021_EXE_210728%20%281%29.pdf', 'https://agence-cohesion-territoires.gouv.fr/sites/default/files/2020-07/ACV_ForumDesSolutions_EXE-v04-BD.pdf']",True
Protéger par une offre de services sur mesure,/aides/f820-proteger-par-une-offre-de-services-sur-mesure/,False,url not starting with http,False,url not starting with http,[],False
Financer des projets de valorisation et de protection de la biodiversité et de réhabilitation d'espaces naturels sensibles,/aides/f1d8-financer-des-projets-de-valorisation-et-de-pr/,False,Status 404,False,url not starting with http,[],False
Inciter les propriétaires à s'engager dans une démarche de labellisation des travaux de rénovation de leur patrimoine immobilier,/aides/436f-inciter-les-proprietaires-a-sengager-dans-une/,False,Status 404,False,url not starting with http,[],False
Mobiliser la recherche-action pour éclairer projets et stratégies territoriales,/aides/fc86-mobiliser-la-recherche-action-pour-eclairer-p/,False,Unknown error,False,url not starting with http,[],False
Sensibiliser les citoyens aux émissions CO2 des déplacements,/aides/21a8-sensibiliser-les-citoyens-aux-emissions-co2-d/,True,,False,url not starting with http,[],False
Sensibiliser les citoyens sur leur empreinte climat,/aides/e1e4-copie-13h56-sensibiliser-les-citoyens-aux-emi/,False,url changed to https://nosgestesclimat.fr/,False,url not starting with http,[],False
Traduire les émissions de CO2 en objets tangibles,/aides/516c-copie-14h12-sensibiliser-les-citoyens-aux-emi/,True,,False,url not starting with http,[],False
Bénéficier d'expertises pour la mise en œuvre des projets de revitalisation,/aides/d5b7-beneficier-dexpertises-pour-la-mise-en-uvre-d/,False,url not starting with http,False,url not starting with http,[],False
"Bénéficier d’un accompagnement ciblé sur l’économie circulaire, les nouveaux modes de travail ou les financements privés",/aides/970f-beneficier-dun-accompagnement-cible-sur-lecon/,False,url not starting with http,False,url not starting with http,[],False
Rémunérer des stagiaires de la formation professionnelle,/aides/0d60-remunerer-des-stagiaires-de-la-formation-prof/,True,,False,url not starting with http,[],False
Lutter contre le décrochage scolaire,/aides/f6d6-former-promo-16-18-la-route-des-possibles-pou/,True,,False,url not starting with http,[],False
Aider citoyens et collaborateurs à chiffrer les avantages du télétravail en termes d'émissions CO2 et de temps gagné,/aides/04f9-copie-12h21-sensibiliser-les-citoyens-aux-emi/,True,,False,url not starting with http,[],False
Rénover les ponts,/aides/5222-renover-plan-renovation-des-ponts/,True,,False,url not starting with http,[],False
Intégrer un simulateur d'empreinte carbone pour aider citoyens et collaborateurs à trouver facilement les fruits et légumes de saison,/aides/1723-copie-14h54-traduire-les-emissions-de-co2-en-/,True,,False,url not starting with http,[],False
Soutenir la création d'épiceries solidaires,/aides/f19a-soutenie-la-creation-depiceries-solidaires/,True,,True,,[],False
Aider les citoyens à trouver que faire de leurs déchets,/aides/321e-copie-14h25-integrer-un-simulateur-dempreinte/,False,url changed to https://quefairedemesdechets.fr/,False,url not starting with http,[],False
Informer et conseiller les administrés du territoire sur l'habitat,/aides/02ac-copie-14h18-informer-et-conseiller-les-admini/,True,,False,url not starting with http,[],False
"Bénéficier d'une expertise habitat (juridique, études, observations, formations)",/aides/59a4-copie-14h47-beneficier-dune-expertise-habitat/,True,,False,url not starting with http,[],False
"Récompenser des éleveurs, associations ou structures engagés pour la préservation de la biodiversité animale",/aides/9eb2-recompenser-des-eleveurs-associations-ou-stru/,False,url not starting with http,True,,[],False
Découvrir le service de data visualisation et de cartographie agrégeant des données publiques et privées sur la thématique industrielle,/aides/c8a1-decouvrir-le-service-de-data-visualisation-et/,True,,False,url not starting with http,[],False
Diagnostiquer des potentialités touristiques d'un territoire et aider à la structuration d'un plan d'actions,/aides/f90c-diagnostiquer-des-potentialites-touristiques-/,False,url not starting with http,False,url not starting with http,[],False
Accompagner les porteurs de projets touristiques privés et publics,/aides/ab87-accompagner-les-porteurs-de-projets-touristiq/,False,url not starting with http,False,url not starting with http,[],False
Bénéficier d'un appui au développement touristique durable,/aides/abe5-beneficier-dun-appui-au-developpement-tourist/,True,,False,url not starting with http,[],False
Créer ou transfomer une salle de cinéma dans le cadre de son projet de territoire,/aides/919e-creer-ou-transfomer-une-salle-de-cinema-dans-/,True,,False,url not starting with http,[],False
"Agir en faveur du climat : sous-programme ""Transition vers une énergie propre"" - LIFE",/aides/5ff3-agir-en-faveur-du-climat-sous-programme-trans/,True,,True,,"['https://cinea.ec.europa.eu/system/files/2021-07/%281%29%20Technical%20support%20to%20clean%20energy%20transition%20plans%20and%20strategies%20in%20mu.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/%2810%29%20Creating%20the%20conditions%20for%20a%20global%20improvement%20of%20smart%20readiness%20of%20European%20buildings.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/CIRCULAR%20ECONOMY%20%26%20QUALITY%20OF%20LIFE.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/%282%29%20Towards%20an%20effective%20implementation%20of%20key%20legislation%20in%20the%20fi.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/CLIMATE%20MITIGATION%20AND%20ADAPTATION.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/Intro%20to%20the%20CET%20sub-programme%20%28intervention%20logic%2C%20history%20IEE%2C%20H2020%20EE%2C%20detailed%20policy%20context%20EGD%2C%20EED%2C%20EPBD%2C%20RES-D%2C%20what%20is%20a%20good%20proposal%20under%20CET%29.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/%281%29%20Technical%20support%20to%20clean%20energy%20transition%20plans%20and%20strategies%20in%20mu.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/%2810%29%20Creating%20the%20conditions%20for%20a%20global%20improvement%20of%20smart%20readiness%20of%20European%20buildings.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/CIRCULAR%20ECONOMY%20%26%20QUALITY%20OF%20LIFE.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/%282%29%20Towards%20an%20effective%20implementation%20of%20key%20legislation%20in%20the%20fi.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/CLIMATE%20MITIGATION%20AND%20ADAPTATION.pdf', 'https://cinea.ec.europa.eu/system/files/2021-07/Intro%20to%20the%20CET%20sub-programme%20%28intervention%20logic%2C%20history%20IEE%2C%20H2020%20EE%2C%20detailed%20policy%20context%20EGD%2C%20EED%2C%20EPBD%2C%20RES-D%2C%20what%20is%20a%20good%20proposal%20under%20CET%29.pdf']",True
Mettre en place un dispositif d'éducation musicale et orchestrale à vocation sociale (DEMOS),/aides/4609-demos-dispositif-deducation-musicale-et-orche/,True,,False,url not starting with http,[],False
Financer des opérations de réhabilitation lourde et de rénovation énergétique des logements locatifs sociaux,/aides/ce61-copie-07h51-financer-des-operations-de-rehabi/,False,url changed to http://www.energiesprong.fr/,False,url not starting with http,[],False
